TimeSheetID,WorkOrderID,EmployeeID,EntryTypeID,BillingTypeID,TimeTypeID,ServiceTypeID,IPOID,WorkDateTime,TimeWorkedHours,WorkPerformed
4829,2550,105600,4,3007,4008,8020,,2017-12-08,.50,Description 4829
4830,2550,105600,4,3007,4009,8030,,2017-12-10,4.00,Description 4830
4831,2550,105600,4,3007,4005,8040,,2017-12-11,3.75,Description 4831
4832,2550,105600,4,3007,4006,8050,,2017-12-11,.50,Description 4832
4833,2550,105603,4,3007,4007,8060,,2017-12-11,4.50,Description 4833
4834,2550,105603,4,3007,4008,8070,,2017-12-11,.75,Description 4834
4835,2550,105600,4,3007,4009,8080,,2017-12-12,5.75,Description 4835
4836,2550,105600,4,3007,4005,8000,,2017-12-12,1.25,Description 4836
4837,2550,105600,4,3007,4006,8010,,2017-12-12,1.50,Description 4837
4838,2550,105603,4,3007,4007,8020,,2017-12-12,2.00,Description 4838
4839,2550,105603,4,3007,4008,8030,,2017-12-12,2.25,Description 4839
4840,2550,105600,4,3007,4009,8040,,2017-12-13,2.75,Description 4840
4841,2550,105600,4,3007,4005,8050,,2017-12-13,.50,Description 4841
4842,2550,105600,4,3007,4006,8060,,2017-12-13,1.50,Description 4842
4843,2550,105603,4,3007,4007,8070,,2017-12-13,1.75,Description 4843
4844,2550,105600,4,3007,4008,8080,,2017-12-14,3.50,Description 4844
4845,2550,105600,4,3007,4009,8000,,2017-12-14,.50,Description 4845
4846,2550,105603,4,3007,4005,8010,,2017-12-14,1.50,Description 4846
4847,2550,105600,4,3007,4006,8020,,2017-12-15,2.50,Description 4847
4848,2550,105603,4,3007,4007,8030,,2017-12-18,1.00,Description 4848
4849,2550,105603,4,3007,4008,8040,,2017-12-18,.50,Description 4849
4850,2550,105600,4,3007,4009,8050,,2017-12-19,2.75,Description 4850
4851,2550,105600,4,3007,4005,8060,,2017-12-19,.50,Description 4851
4852,2550,105603,4,3007,4006,8070,,2017-12-19,.50,Description 4852
4853,2550,105603,4,3007,4007,8080,,2017-12-19,.50,Description 4853
4854,2550,105600,4,3007,4008,8000,,2017-12-20,2.50,Description 4854
4855,2550,105600,4,3007,4009,8010,,2017-12-20,1.00,Description 4855
4856,2550,105600,4,3007,4005,8020,,2017-12-20,.25,Description 4856
4857,2550,105603,4,3007,4006,8030,,2017-12-20,1.50,Description 4857
4858,2550,105600,4,3007,4007,8040,,2017-12-21,.25,Description 4858
4859,2550,105600,4,3007,4008,8050,,2017-12-21,.50,Description 4859
4860,2550,105600,4,3007,4009,8060,,2017-12-21,1.00,Description 4860
4861,2550,105603,4,3007,4005,8070,,2017-12-21,.50,Description 4861
4862,2550,105603,4,3007,4006,8080,,2017-12-21,4.50,Description 4862
4863,2550,105600,4,3007,4007,8000,,2017-12-22,2.00,Description 4863
4864,2550,105600,4,3007,4008,8010,,2017-12-22,.25,Description 4864
4865,2551,105600,4,3007,4004,8020,,2017-07-19,.50,Description 4865
4866,2551,105603,4,3007,4000,8030,,2017-07-19,.75,Description 4866
4867,2551,105603,4,3007,4001,8040,,2017-07-24,.25,Description 4867
4868,2551,105600,4,3007,4002,8050,,2017-08-01,.25,Description 4868
4869,2551,105603,4,3007,4003,8060,,2017-08-01,.25,Description 4869
4870,2551,105603,4,3007,4004,8070,,2017-08-01,3.75,Description 4870
4871,2551,105600,4,3007,4000,8080,,2017-08-02,.50,Description 4871
4872,2551,105603,4,3007,4001,8000,,2017-08-02,.50,Description 4872
4873,2551,105603,4,3007,4002,8010,,2017-08-03,.25,Description 4873
4874,2551,105603,4,3007,4003,8020,,2017-08-07,4.25,Description 4874
4875,2551,105600,4,3007,4004,8030,,2017-08-08,.50,Description 4875
4876,2551,105603,4,3007,4000,8040,,2017-08-08,.50,Description 4876
4877,2551,105603,4,3007,4001,8050,,2017-08-14,.25,Description 4877
4878,2551,105603,4,3007,4002,8060,,2017-08-14,.75,Description 4878
4879,2551,105603,4,3007,4003,8070,,2017-08-16,.75,Description 4879
4880,2551,105603,4,3007,4004,8080,,2017-08-28,.75,Description 4880
4881,2551,105603,4,3007,4000,8000,,2017-08-29,1.25,Description 4881
4882,2551,105603,4,3007,4001,8010,,2017-09-05,.25,Description 4882
4883,2551,105600,4,3007,4002,8020,,2017-09-06,.25,Description 4883
4884,2551,105603,4,3007,4003,8030,,2017-09-06,.50,Description 4884
4885,2551,105600,4,3007,4004,8040,,2017-09-07,.50,Description 4885
4886,2551,105603,4,3007,4000,8050,,2017-09-07,.25,Description 4886
4887,2551,105600,4,3007,4001,8060,,2017-09-14,.75,Description 4887
4888,2551,105600,4,3007,4002,8070,,2017-09-27,.25,Description 4888
4889,2551,105603,4,3007,4003,8080,,2017-10-02,.25,Description 4889
4890,2551,105603,4,3007,4004,8000,,2017-10-03,.75,Description 4890
4891,2551,105600,4,3007,4000,8010,,2017-10-05,1.25,Description 4891
4892,2551,105600,4,3007,4001,8020,,2017-10-12,1.25,Description 4892
4893,2551,105600,4,3007,4002,8030,,2017-10-19,.25,Description 4893
4894,2551,105603,4,3007,4003,8040,,2017-10-24,2.00,Description 4894
4895,2551,105603,4,3007,4004,8050,,2017-10-24,1.00,Description 4895
4896,2551,105603,4,3007,4000,8060,,2017-10-25,1.00,Description 4896
4897,2551,105603,4,3007,4001,8070,,2017-10-30,.50,Description 4897
4898,2551,105603,4,3007,4002,8080,,2017-10-30,1.00,Description 4898
4899,2551,105603,4,3007,4003,8000,,2017-10-31,.50,Description 4899
4900,2551,105603,4,3007,4004,8010,,2017-11-01,.75,Description 4900
4901,2551,105600,4,3007,4000,8020,,2017-11-06,.25,Description 4901
4902,2551,105603,4,3007,4001,8030,,2017-11-07,.50,Description 4902
4903,2551,105600,4,3007,4002,8040,,2017-11-15,.50,Description 4903
4904,2551,105603,4,3007,4003,8050,,2017-11-27,1.00,Description 4904
4905,2551,105603,4,3007,4004,8060,,2017-11-28,3.00,Description 4905
4906,2551,105603,4,3007,4000,8070,,2017-11-29,5.50,Description 4906
4907,2551,105603,4,3007,4001,8080,,2017-11-30,2.50,Description 4907
4908,2551,105600,4,3007,4002,8000,,2017-12-04,.50,Description 4908
4909,2551,105603,4,3007,4003,8010,,2017-12-04,.50,Description 4909
4910,2551,105600,4,3007,4004,8020,,2017-12-05,1.75,Description 4910
4911,2551,105600,4,3007,4000,8030,,2017-12-06,.50,Description 4911
4912,2551,105600,4,3007,4001,8040,,2017-12-11,.25,Description 4912
4913,2551,105603,4,3007,4002,8050,,2017-12-11,2.00,Description 4913
4914,2551,105603,4,3007,4003,8060,,2017-12-12,3.75,Description 4914
4915,2551,105603,4,3007,4004,8070,,2017-12-13,3.00,Description 4915
4916,2551,105603,4,3007,4000,8080,,2017-12-14,4.75,Description 4916
4917,2551,105600,4,3007,4001,8000,,2017-12-15,.25,Description 4917
4918,2551,105603,4,3007,4002,8010,,2017-12-18,6.50,Description 4918
4919,2551,105603,4,3007,4003,8020,,2017-12-20,1.00,Description 4919
4920,2552,105603,4,3007,4010,8070,,2017-07-06,1.00,Description 4920
4921,2552,105603,4,3007,4010,8080,,2017-07-10,10.00,Description 4921
4922,2552,105603,4,3007,4010,8000,,2017-07-11,11.00,Description 4922
4923,2552,105603,4,3007,4010,8010,,2017-07-12,14.00,Description 4923
4924,2552,105603,4,3007,4010,8020,,2017-08-14,4.50,Description 4924
4925,2552,105603,4,3007,4010,8030,,2017-08-21,.75,Description 4925
4926,2552,105600,4,3007,4010,8040,,2017-08-22,.75,Description 4926
4927,2552,105603,4,3007,4010,8050,,2017-08-28,.25,Description 4927
4928,2552,105603,4,3007,4010,8060,,2017-08-30,.25,Description 4928
4929,2552,105603,4,3007,4010,8070,,2017-09-11,3.75,Description 4929
4930,2552,105603,4,3007,4010,8080,,2017-09-12,3.00,Description 4930
4931,2552,105603,4,3007,4010,8000,,2017-09-18,2.00,Description 4931
4932,2552,105600,4,3007,4010,8010,,2017-10-10,.75,Description 4932
4933,2552,105603,4,3007,4010,8020,,2017-10-23,.50,Description 4933
4934,2552,105603,4,3007,4010,8030,,2017-10-24,1.50,Description 4934
4935,2552,105600,4,3007,4010,8040,,2017-10-30,.50,Description 4935
4936,2552,105603,4,3007,4010,8050,,2017-10-30,1.00,Description 4936
4937,2552,105603,4,3007,4010,8060,,2017-11-01,1.50,Description 4937
4938,2552,105600,4,3007,4010,8070,,2017-11-06,1.75,Description 4938
4939,2552,105603,4,3007,4010,8080,,2017-11-06,2.00,Description 4939
4940,2552,105600,4,3007,4010,8000,,2017-11-07,3.75,Description 4940
4941,2552,105603,4,3007,4010,8010,,2017-11-07,2.50,Description 4941
4942,2552,105600,4,3007,4010,8020,,2017-11-09,2.25,Description 4942
4943,2552,105603,4,3007,4010,8030,,2017-11-09,2.25,Description 4943
4944,2552,105603,4,3007,4010,8040,,2017-11-15,1.75,Description 4944
4945,2552,105603,4,3007,4010,8050,,2017-11-20,.50,Description 4945
4946,2552,105603,4,3007,4010,8060,,2017-12-11,1.25,Description 4946
4947,2552,105603,4,3007,4010,8070,,2017-12-12,1.00,Description 4947
4948,2552,105603,4,3007,4010,8080,,2017-12-13,1.00,Description 4948
4949,2552,105603,4,3007,4010,8000,,2017-12-14,1.50,Description 4949
4950,2552,105603,4,3007,4010,8010,,2018-01-03,.50,Description 4950
4951,2552,105603,4,3007,4010,8020,,2018-01-18,2.00,Description 4951
4952,2552,105603,4,3007,4010,8030,,2018-01-19,5.00,Description 4952
4953,2552,105603,4,3007,4010,8040,,2018-01-22,2.75,Description 4953
4954,2552,105603,4,3007,4010,8050,,2018-02-06,2.00,Description 4954
4955,2552,105603,4,3007,4010,8060,,2018-02-07,1.00,Description 4955
4956,2552,105603,4,3007,4010,8070,,2018-02-09,2.00,Description 4956
4957,2552,105603,4,3007,4010,8080,,2018-02-26,1.00,Description 4957
4958,2552,105603,4,3007,4010,8000,,2018-02-28,1.00,Description 4958
4959,2552,105603,4,3007,4010,8010,,2018-03-01,3.00,Description 4959
4960,2552,105600,4,3007,4010,8020,,2018-03-08,.25,Description 4960
4961,2552,105600,4,3007,4010,8030,,2018-03-09,.25,Description 4961
4962,2552,105603,4,3007,4010,8040,,2018-03-12,2.00,Description 4962
4963,2552,105603,4,3007,4010,8050,,2018-03-13,3.00,Description 4963
4964,2552,105603,4,3007,4010,8060,,2018-03-14,9.00,Description 4964
4965,2552,105603,4,3007,4010,8070,,2018-03-15,8.00,Description 4965
4966,2552,105603,4,3007,4010,8080,,2018-03-19,.50,Description 4966
4967,2552,105603,4,3007,4010,8000,,2018-03-20,2.50,Description 4967
4968,2552,105603,4,3007,4010,8010,,2018-03-21,2.50,Description 4968
4969,2552,105603,4,3007,4010,8020,,2018-03-22,4.00,Description 4969
4970,2552,105603,4,3007,4010,8030,,2018-03-25,9.00,Description 4970
4971,2552,105603,4,3007,4010,8040,,2018-03-26,9.00,Description 4971
4972,2552,105603,4,3007,4010,8050,,2018-03-27,9.00,Description 4972
4973,2552,105603,4,3007,4010,8060,,2018-03-28,10.00,Description 4973
4974,2552,105603,4,3007,4010,8070,,2018-03-29,9.00,Description 4974
4975,2552,105603,4,3007,4010,8080,,2018-04-10,1.50,Description 4975
4976,2552,105603,4,3007,4010,8000,,2018-04-11,2.50,Description 4976
4977,2552,105603,4,3007,4010,8010,,2018-04-12,5.25,Description 4977
4978,2552,105603,4,3007,4010,8020,,2018-04-16,7.00,Description 4978
4979,2552,105603,4,3007,4010,8030,,2018-04-17,7.00,Description 4979
4980,2552,105603,4,3007,4010,8040,,2018-04-18,1.00,Description 4980
4981,2552,105603,4,3007,4010,8050,,2018-04-19,2.00,Description 4981
4982,2552,105603,4,3007,4010,8060,,2018-04-24,.50,Description 4982
4983,2552,105603,4,3007,4010,8070,,2018-05-10,1.50,Description 4983
4984,2553,105603,4,3007,4010,8080,,2017-08-31,3.25,Description 4984
4985,2553,105600,4,3007,4010,8000,,2017-09-07,1.50,Description 4985
4986,2553,105603,4,3007,4010,8010,,2017-09-24,9.00,Description 4986
4987,2553,105603,4,3007,4010,8020,,2017-09-25,7.50,Description 4987
4988,2553,105603,4,3007,4010,8030,,2017-09-26,10.00,Description 4988
4989,2553,105603,4,3007,4010,8040,,2017-09-27,5.50,Description 4989
4990,2553,105603,4,3007,4010,8050,,2017-09-28,10.00,Description 4990
4991,2553,105603,4,3007,4010,8060,,2017-09-29,13.00,Description 4991
4992,2553,105600,4,3007,4010,8070,,2017-10-11,3.75,Description 4992
4993,2553,105603,4,3007,4010,8080,,2017-12-05,7.50,Description 4993
4994,2553,105603,4,3007,4010,8000,,2017-12-06,7.00,Description 4994
4995,2553,105603,4,3007,4010,8010,,2017-12-07,7.00,Description 4995
4996,2553,105603,4,3007,4010,8020,,2017-12-08,2.25,Description 4996
4997,2553,105603,4,3007,4010,8030,,2018-01-17,1.00,Description 4997
4998,2553,105600,4,3007,4010,8040,,2018-01-24,2.00,Description 4998
4999,2553,105603,4,3007,4010,8050,,2018-01-25,.50,Description 4999
5000,2553,105603,4,3007,4010,8060,,2018-01-29,3.00,Description 5000
5001,2553,105600,4,3007,4010,8070,,2018-03-07,2.50,Description 5001
5002,2553,105600,4,3007,4010,8080,,2018-03-23,1.50,Description 5002
5003,2553,105600,4,3007,4010,8000,,2018-05-19,8.00,Description 5003
5004,2553,105603,4,3007,4010,8010,,2018-05-19,8.00,Description 5004
5005,2553,105600,4,3007,4010,8020,,2018-05-20,8.00,Description 5005
5006,2553,105603,4,3007,4010,8030,,2018-05-20,8.00,Description 5006
5007,2553,105600,4,3007,4010,8040,,2018-05-21,8.00,Description 5007
5008,2553,105603,4,3007,4010,8050,,2018-05-21,8.00,Description 5008
5009,2553,105600,4,3007,4010,8060,,2018-05-22,8.00,Description 5009
5010,2553,105603,4,3007,4010,8070,,2018-05-22,8.00,Description 5010
5011,2553,105600,4,3007,4010,8080,,2018-05-23,8.00,Description 5011
5012,2553,105600,4,3007,4010,8000,,2018-05-23,9.00,Description 5012
5013,2553,105603,4,3007,4010,8010,,2018-05-23,8.00,Description 5013
5014,2553,105603,4,3007,4010,8020,,2018-05-23,9.00,Description 5014
5015,2554,105600,4,3007,4010,8030,,2017-09-20,1.25,Description 5015
5016,2554,105603,4,3007,4010,8040,,2018-04-02,.00,Description 5016
5017,2554,105603,4,3007,4010,8050,,2018-04-03,.00,Description 5017
5018,2554,105603,4,3007,4010,8060,,2018-04-04,4.00,Description 5018
5019,2554,105601,4,3007,4010,8070,,2018-04-05,2.00,Description 5019
5020,2554,105603,4,3007,4010,8080,,2018-04-05,4.00,Description 5020
5021,2554,105603,4,3007,4010,8000,,2018-04-09,7.50,Description 5021
5022,2554,105604,4,3007,4010,8010,,2018-04-11,.50,Description 5022
5023,2554,105604,4,3007,4010,8020,,2018-05-17,7.75,Description 5023
5024,2560,105604,4,3007,4010,8020,,2018-04-11,.25,Description 5024
5025,2560,105604,4,3007,4010,8030,,2018-04-12,.25,Description 5025
5026,2561,105604,4,3007,4010,8050,,2018-04-12,2.50,Description 5026
5027,2561,105604,4,3007,4010,8060,,2018-04-23,.25,Description 5027
5028,2562,105604,4,3007,4010,8070,,2018-01-08,3.25,Description 5028
5029,2562,105604,4,3007,4010,8080,,2018-04-12,.25,Description 5029
5030,2563,105604,4,3007,4010,8000,,2018-04-12,.50,Description 5030
5031,2564,105604,4,3007,4010,8010,,2018-04-11,.25,Description 5031
5032,2564,105604,4,3007,4010,8020,,2018-04-12,.25,Description 5032
5033,2564,105604,4,3007,4010,8030,,2018-04-20,1.75,Description 5033
5034,2565,105600,4,3007,4010,8050,,2018-01-09,.00,Description 5034
5035,2565,105600,4,3007,4010,8060,,2018-01-09,.00,Description 5035
5036,2565,105601,4,3007,4010,8070,,2018-04-11,.50,Description 5036
5037,2565,105604,4,3007,4010,8080,,2018-04-11,3.00,Description 5037
5038,2565,105604,4,3007,4010,8000,,2018-04-12,1.75,Description 5038
5039,2565,105604,4,3007,4010,8010,,2018-04-20,.50,Description 5039
5040,2566,105604,4,3007,4010,8020,,2018-04-11,1.75,Description 5040
5041,2566,105604,4,3007,4010,8030,,2018-04-12,1.50,Description 5041
5042,2566,105604,4,3007,4010,8040,,2018-04-20,.25,Description 5042
5043,2568,105600,4,3007,4010,8050,,2017-09-29,2.50,Description 5043
5044,2568,105600,4,3007,4010,8060,,2017-10-12,.50,Description 5044
5045,2568,105600,4,3007,4010,8070,,2017-10-14,.50,Description 5045
5046,2568,105600,4,3007,4010,8080,,2017-10-16,.75,Description 5046
5047,2568,105600,4,3007,4010,8000,,2017-10-17,2.25,Description 5047
5048,2568,105600,4,3007,4010,8010,,2017-10-18,.50,Description 5048
5049,2568,105600,4,3007,4010,8020,,2017-10-19,4.50,Description 5049
5050,2568,105600,4,3007,4010,8030,,2017-10-20,1.75,Description 5050
5051,2568,105600,4,3007,4010,8040,,2017-10-24,.50,Description 5051
5052,2568,105600,4,3007,4010,8050,,2017-10-25,1.25,Description 5052
5053,2568,105600,4,3007,4010,8060,,2017-10-30,.25,Description 5053
5054,2569,105601,4,3007,4010,8070,,2018-02-26,.25,Description 5054
5055,2569,105601,4,3007,4010,8080,,2018-03-12,3.00,Description 5055
5056,2569,105601,4,3007,4010,8000,,2018-03-21,1.00,Description 5056
5057,2569,105601,4,3007,4010,8010,,2018-04-02,2.50,Description 5057
5058,2569,105601,4,3007,4010,8020,,2018-04-03,5.50,Description 5058
5059,2569,105601,4,3007,4010,8030,,2018-04-04,6.00,Description 5059
5060,2569,105601,4,3007,4010,8040,,2018-04-10,1.50,Description 5060
5061,2569,105601,4,3007,4010,8050,,2018-04-18,.25,Description 5061
5062,2569,105601,4,3007,4010,8060,,2018-05-09,.50,Description 5062
5063,2569,105601,4,3007,4010,8070,,2018-05-10,2.50,Description 5063
5064,2569,105601,4,3007,4010,8080,,2018-05-14,9.75,Description 5064
5065,2569,105601,4,3007,4010,8000,,2018-05-15,8.75,Description 5065
5066,2569,105601,4,3007,4010,8010,,2018-05-16,8.25,Description 5066
5067,2569,105601,4,3007,4010,8020,,2018-05-17,2.50,Description 5067
5068,2569,105601,4,3007,4010,8030,,2018-06-11,6.50,Description 5068
5069,2569,105601,4,3007,4010,8040,,2018-06-12,6.00,Description 5069
5070,2569,105601,4,3007,4010,8050,,2018-06-18,.50,Description 5070
5071,2569,105601,4,3007,4010,8060,,2018-06-25,.75,Description 5071
5072,2570,105600,4,3007,4010,8070,,2017-12-06,.75,Description 5072
5073,2570,105600,4,3007,4010,8080,,2017-12-07,.75,Description 5073
5074,2570,105600,4,3007,4010,8000,,2017-12-08,.50,Description 5074
5075,2570,105600,4,3007,4010,8010,,2017-12-13,1.50,Description 5075
5076,2570,105600,4,3007,4010,8020,,2017-12-14,2.75,Description 5076
5077,2570,105601,4,3007,4010,8030,,2018-01-04,1.50,Description 5077
5078,2570,105600,4,3007,4010,8040,,2018-01-04,1.75,Description 5078
5079,2570,105600,4,3007,4010,8050,,2018-01-05,.50,Description 5079
5080,2570,105600,4,3007,4010,8060,,2018-01-09,1.75,Description 5080
5081,2570,105601,4,3007,4010,8070,,2018-01-16,.50,Description 5081
5082,2570,105601,4,3007,4010,8080,,2018-01-30,.75,Description 5082
5083,2570,105600,4,3007,4010,8000,,2018-01-30,.75,Description 5083
5084,2570,105601,4,3007,4010,8010,,2018-01-31,1.00,Description 5084
5085,2570,105600,4,3007,4010,8020,,2018-01-31,.25,Description 5085
5086,2570,105601,4,3007,4010,8030,,2018-02-01,4.00,Description 5086
5087,2570,105601,4,3007,4010,8040,,2018-02-20,3.00,Description 5087
5088,2570,105601,4,3007,4010,8050,,2018-02-21,1.00,Description 5088
5089,2570,105601,4,3007,4010,8060,,2018-02-27,.25,Description 5089
5090,2570,105601,4,3007,4010,8070,,2018-03-07,.50,Description 5090
5091,2570,105601,4,3007,4010,8080,,2018-03-12,1.50,Description 5091
5092,2570,105601,4,3007,4010,8000,,2018-03-20,.75,Description 5092
5093,2570,105601,4,3007,4010,8010,,2018-03-27,1.75,Description 5093
5094,2570,105601,4,3007,4010,8020,,2018-04-02,2.50,Description 5094
5095,2570,105601,4,3007,4010,8030,,2018-04-05,2.00,Description 5095
5096,2570,105601,4,3007,4010,8040,,2018-04-10,2.50,Description 5096
5097,2570,105601,4,3007,4010,8050,,2018-04-16,6.00,Description 5097
5098,2570,105601,4,3007,4010,8060,,2018-04-17,9.25,Description 5098
5099,2570,105603,4,3007,4010,8070,,2018-04-17,.50,Description 5099
5100,2570,105601,4,3007,4010,8080,,2018-04-18,8.00,Description 5100
5101,2570,105601,4,3007,4010,8000,,2018-04-19,1.75,Description 5101
5102,2570,105603,4,3007,4010,8010,,2018-04-19,.50,Description 5102
5103,2570,105601,4,3007,4010,8020,,2018-04-25,4.75,Description 5103
5104,2570,105601,4,3007,4010,8030,,2018-04-26,7.75,Description 5104
5105,2570,105601,4,3007,4010,8040,,2018-04-30,1.00,Description 5105
5106,2570,105601,4,3007,4010,8050,,2018-05-03,.75,Description 5106
5107,2570,105600,4,3007,4010,8060,,2018-05-03,.50,Description 5107
5108,2570,105601,4,3007,4010,8070,,2018-05-10,2.00,Description 5108
5109,2570,105601,4,3007,4010,8080,,2018-05-17,2.50,Description 5109
5110,2570,105601,4,3007,4010,8000,,2018-06-12,.50,Description 5110
5111,2571,105600,4,3007,4010,8010,,2017-10-19,1.00,Description 5111
5112,2571,105600,4,3007,4010,8020,,2017-10-20,.50,Description 5112
5113,2571,105600,4,3007,4010,8030,,2017-10-24,.50,Description 5113
5114,2571,105600,4,3007,4010,8040,,2017-10-26,5.00,Description 5114
5115,2571,105600,4,3007,4010,8050,,2017-11-03,1.00,Description 5115
5116,2572,105600,4,3007,4010,8060,,2018-02-02,.75,Description 5116
5117,2573,105600,4,3007,4010,8070,,2018-01-04,2.00,Description 5117
5118,2573,105602,4,3007,4010,8080,,2018-01-04,1.50,Description 5118
5119,2575,105601,4,3007,4010,8000,,2018-04-25,1.00,Description 5119
5120,2575,105601,4,3007,4010,8010,,2018-05-08,.50,Description 5120
5121,2579,105600,4,3007,4010,8020,,2018-01-03,2.50,Description 5121
5122,2579,105603,4,3007,4010,8030,,2018-01-03,5.50,Description 5122
5123,2579,105600,4,3007,4010,8040,,2018-01-04,.25,Description 5123
5124,2579,105603,4,3007,4010,8050,,2018-01-04,3.00,Description 5124
5125,2579,105603,4,3007,4010,8060,,2018-01-08,4.50,Description 5125
5126,2579,105603,4,3007,4010,8070,,2018-01-09,4.00,Description 5126
5127,2579,105600,4,3007,4010,8080,,2018-01-10,.50,Description 5127
5128,2579,105603,4,3007,4010,8000,,2018-01-10,5.50,Description 5128
5129,2579,105600,4,3007,4010,8010,,2018-01-11,1.50,Description 5129
5130,2579,105603,4,3007,4010,8020,,2018-01-11,2.50,Description 5130
5131,2579,105600,4,3007,4010,8030,,2018-01-16,5.00,Description 5131
5132,2579,105603,4,3007,4010,8040,,2018-01-16,8.00,Description 5132
5133,2579,105600,4,3007,4010,8050,,2018-01-17,1.75,Description 5133
5134,2579,105603,4,3007,4010,8060,,2018-01-17,2.75,Description 5134
5135,2579,105600,4,3007,4010,8070,,2018-01-18,.75,Description 5135
5136,2579,105603,4,3007,4010,8080,,2018-01-22,4.00,Description 5136
5137,2579,105600,4,3007,4010,8000,,2018-01-23,1.00,Description 5137
5138,2579,105602,4,3007,4010,8010,,2018-01-23,3.00,Description 5138
5139,2579,105603,4,3007,4010,8020,,2018-01-23,2.50,Description 5139
5140,2579,105602,4,3007,4010,8030,,2018-01-24,.50,Description 5140
5141,2579,105603,4,3007,4010,8040,,2018-01-24,.50,Description 5141
5142,2579,105600,4,3007,4010,8050,,2018-01-25,.50,Description 5142
5143,2579,105603,4,3007,4010,8060,,2018-01-25,1.50,Description 5143
5144,2579,105600,4,3007,4010,8070,,2018-01-30,.75,Description 5144
5145,2579,105603,4,3007,4010,8080,,2018-01-30,1.00,Description 5145
5146,2579,105600,4,3007,4010,8000,,2018-01-31,.25,Description 5146
5147,2579,105600,4,3007,4010,8010,,2018-02-01,.25,Description 5147
5148,2579,105600,4,3007,4010,8020,,2018-02-02,3.75,Description 5148
5149,2579,105600,4,3007,4010,8030,,2018-02-06,7.75,Description 5149
5150,2579,105603,4,3007,4010,8040,,2018-02-06,.75,Description 5150
5151,2579,105600,4,3007,4010,8050,,2018-02-07,2.75,Description 5151
5152,2579,105600,4,3007,4010,8060,,2018-02-08,2.50,Description 5152
5153,2579,105600,4,3007,4010,8070,,2018-02-09,2.25,Description 5153
5154,2579,105600,4,3007,4010,8080,,2018-02-10,2.00,Description 5154
5155,2579,105600,4,3007,4010,8000,,2018-02-13,3.25,Description 5155
5156,2579,105600,4,3007,4010,8010,,2018-02-14,2.00,Description 5156
5157,2579,105600,4,3007,4010,8020,,2018-02-15,2.75,Description 5157
5158,2579,105600,4,3007,4010,8030,,2018-02-22,1.00,Description 5158
5159,2579,105600,4,3007,4010,8040,,2018-02-27,.25,Description 5159
5160,2580,105600,4,3007,4008,8070,,2018-01-03,3.75,Description 5160
5161,2580,105600,4,3007,4009,8080,,2018-01-03,.50,Description 5161
5162,2580,105603,4,3007,4005,8000,,2018-01-03,1.00,Description 5162
5163,2580,105600,4,3007,4006,8010,,2018-01-04,1.00,Description 5163
5164,2580,105600,4,3007,4007,8020,,2018-01-04,3.25,Description 5164
5165,2580,105603,4,3007,4008,8030,,2018-01-04,.50,Description 5165
5166,2580,105600,4,3007,4009,8040,,2018-01-05,2.25,Description 5166
5167,2580,105600,4,3007,4005,8050,,2018-01-05,.25,Description 5167
5168,2580,105600,4,3007,4006,8060,,2018-01-06,5.00,Description 5168
5169,2580,105600,4,3007,4007,8070,,2018-01-09,1.25,Description 5169
5170,2580,105600,4,3007,4008,8080,,2018-01-09,.75,Description 5170
5171,2580,105600,4,3007,4009,8000,,2018-01-11,3.50,Description 5171
5172,2580,105600,4,3007,4005,8010,,2018-01-12,4.75,Description 5172
5173,2580,105600,4,3007,4006,8020,,2018-01-16,2.50,Description 5173
5174,2580,105600,4,3007,4007,8030,,2018-01-16,.50,Description 5174
5175,2580,105600,4,3007,4008,8040,,2018-01-16,.50,Description 5175
5176,2580,105600,4,3007,4009,8050,,2018-01-17,2.50,Description 5176
5177,2580,105600,4,3007,4005,8060,,2018-01-18,3.50,Description 5177
5178,2580,105600,4,3007,4006,8070,,2018-01-18,1.00,Description 5178
5179,2580,105603,4,3007,4007,8080,,2018-01-18,.50,Description 5179
5180,2580,105603,4,3007,4008,8000,,2018-01-22,.25,Description 5180
5181,2580,105600,4,3007,4009,8010,,2018-01-23,1.25,Description 5181
5182,2580,105600,4,3007,4005,8020,,2018-01-23,1.75,Description 5182
5183,2580,105600,4,3007,4006,8030,,2018-01-23,.25,Description 5183
5184,2580,105600,4,3007,4007,8040,,2018-01-23,.75,Description 5184
5185,2580,105603,4,3007,4008,8050,,2018-01-23,.50,Description 5185
5186,2580,105600,4,3007,4009,8060,,2018-01-24,5.25,Description 5186
5187,2580,105600,4,3007,4005,8070,,2018-01-24,.25,Description 5187
5188,2580,105603,4,3007,4006,8080,,2018-01-24,.50,Description 5188
5189,2580,105600,4,3007,4007,8000,,2018-01-25,2.00,Description 5189
5190,2580,105600,4,3007,4008,8010,,2018-01-25,1.00,Description 5190
5191,2580,105603,4,3007,4009,8020,,2018-01-25,.50,Description 5191
5192,2580,105603,4,3007,4005,8030,,2018-01-25,2.50,Description 5192
5193,2580,105600,4,3007,4006,8040,,2018-01-26,3.00,Description 5193
5194,2580,105600,4,3007,4007,8050,,2018-01-26,.50,Description 5194
5195,2580,105603,4,3007,4008,8060,,2018-01-29,.50,Description 5195
5196,2580,105600,4,3007,4009,8070,,2018-01-30,3.25,Description 5196
5197,2580,105600,4,3007,4005,8080,,2018-01-31,.75,Description 5197
